# raw CPAP telemetry
# telem on
T,1082557,8.15,0.39,19192
T,1082577,8.14,0.12,19197
T,1082597,8.19,-0.02,19188
T,1082617,8.15,-0.54,19190
T,1082637,8.14,-0.51,19192
T,1082657,8.11,-0.69,19191
T,1082677,8.19,-0.21,19189
T,1082697,8.07,0.04,19198
T,1082717,8.14,0.14,19190
T,1082737,8.17,-0.01,19188
T,1082757,8.15,-0.43,19186
T,1082777,8.15,-0.46,19189
T,1082797,8.15,-0.77,19180
T,1082817,8.12,-0.28,19190
T,1082837,8.12,-0.10,19190
T,1082857,8.17,0.37,19186
T,1082877,8.18,0.34,19183
T,1082897,8.17,-0.23,19177
T,1082917,8.07,0.29,19193
T,1082937,8.09,0.21,19188
T,1082957,8.10,0.50,19186
T,1082977,8.11,0.56,19188
T,1082997,8.20,0.62,19179
T,1083017,8.09,0.40,19181
T,1083037,8.21,-0.12,19172
T,1083057,8.14,-0.58,19175
T,1083077,8.23,-0.94,19169
T,1083097,8.12,-1.23,19172
T,1083117,8.13,-1.57,19171
T,1083137,8.13,-1.01,19173
T,1083157,8.20,-0.43,19167
T,1083177,8.12,-0.30,19170
T,1083197,8.17,-0.07,19166
T,1083217,8.21,-0.46,19154
T,1083237,8.21,-1.04,19152
T,1083257,8.08,-1.31,19164
T,1083277,8.18,-1.69,19151
T,1083297,8.11,-2.30,19149
T,1083317,8.12,-2.10,19150
T,1083337,8.17,-1.92,19147
T,1083357,8.24,-2.20,19130
T,1083377,8.16,-2.19,19131
T,1083397,8.18,-2.26,19133
T,1083417,8.22,-2.54,19111
T,1083437,8.12,-3.16,19112
T,1083457,8.24,-3.57,19102
T,1083477,8.16,-3.85,19106
T,1083497,8.09,-3.65,19110
T,1083517,8.15,-3.34,19108
T,1083537,8.07,-2.82,19115
T,1083557,8.06,-2.46,19115
T,1083577,8.22,-2.07,19104
T,1083597,8.09,-1.55,19113
T,1083617,8.17,-1.41,19108
T,1083637,8.44,-1.55,19062
T,1083657,8.56,-2.88,19017
T,1083677,8.31,-4.15,19034
T,1083697,8.29,-4.79,19041
T,1083717,8.25,-5.28,19033
T,1083737,8.17,-5.73,19032
T,1083757,8.18,-5.69,19031
T,1083777,8.12,-5.55,19042
T,1083797,7.94,-5.46,19055
T,1083817,8.05,-4.73,19063
T,1083837,7.90,-3.67,19081
T,1083857,7.95,-2.88,19082
T,1083877,8.00,-1.60,19087
T,1083897,8.00,-1.13,19084
T,1083917,7.98,-0.77,19092
T,1083937,8.27,-0.81,19066
T,1083957,8.32,-0.95,19046
T,1083977,8.23,-0.91,19054
T,1083997,8.10,-1.12,19071
T,1084017,8.17,-1.27,19062
T,1084037,8.24,-1.75,19055
T,1084057,8.07,-0.93,19076
T,1084077,8.09,-0.88,19066
T,1084097,8.11,-0.54,19065
T,1084117,8.11,-1.02,19057
T,1084137,8.27,-1.51,19041
T,1084157,8.25,-2.15,19034
T,1084177,8.36,-2.65,19015
T,1084197,8.20,-3.15,19024
T,1084217,8.32,-3.78,19005
T,1084237,8.18,-3.78,19004
T,1084257,8.41,-4.03,18976
T,1084277,8.33,-4.43,18972
T,1084297,8.30,-5.23,18968
T,1084317,8.28,-5.26,18965
T,1084337,8.29,-5.73,18956
T,1084357,8.20,-5.68,18951
T,1084377,8.26,-5.90,18943
T,1084397,8.11,-5.16,18959
T,1084417,8.15,-4.91,18951
T,1084437,8.23,-4.40,18941
T,1084457,8.26,-4.50,18934
T,1084477,8.16,-4.36,18947
T,1084497,8.20,-4.57,18940
T,1084517,8.13,-4.38,18946
T,1084537,8.17,-4.62,18936
T,1084557,8.14,-4.99,18939
T,1084577,8.08,-4.46,18943
T,1084597,8.14,-4.45,18943
T,1084617,8.17,-4.24,18938
T,1084637,8.16,-4.41,18933
T,1084657,8.13,-4.98,18928
T,1084677,8.12,-4.66,18927
T,1084697,8.07,-4.85,18929
T,1084717,8.19,-3.80,18926
T,1084737,8.13,-3.46,18926
T,1084757,8.15,-3.45,18926
T,1084777,8.04,-4.06,18926
T,1084797,8.03,-4.06,18935
T,1084817,7.95,-4.07,18941
T,1084837,8.03,-4.18,18943
T,1084857,8.10,-3.98,18934
T,1084877,8.08,-3.49,18941
T,1084897,8.11,-3.38,18938
T,1084917,7.99,-3.46,18952
T,1084937,7.89,-2.37,18974
T,1084957,7.71,-2.12,19002
T,1084977,7.70,-1.31,19026
T,1084997,7.70,-0.50,19044
T,1085017,7.75,0.55,19056
T,1085037,7.75,1.21,19070
T,1085057,7.71,1.86,19082
T,1085077,7.80,2.23,19089
T,1085097,7.80,2.19,19096
T,1085117,7.86,2.49,19103
T,1085137,7.89,2.80,19115
T,1085157,7.94,3.17,19127
T,1085177,7.99,3.07,19119
T,1085197,8.02,3.00,19112
T,1085217,8.07,2.47,19102
T,1085237,8.20,1.47,19099
T,1085257,8.02,0.69,19108
T,1085277,8.15,-0.13,19096
T,1085297,8.08,-0.60,19104
T,1085317,8.20,-1.07,19087
T,1085337,8.18,-0.71,19097
T,1085357,8.16,-0.79,19094
T,1085377,8.09,-1.47,19097
T,1085397,8.14,-2.01,19091
T,1085417,8.03,-2.48,19098
T,1085437,8.15,-1.76,19091
T,1085457,8.19,-1.77,19093
T,1085477,8.13,-1.64,19094
T,1085497,8.24,-1.67,19080
T,1085517,8.18,-1.61,19081
T,1085537,8.20,-1.26,19084
T,1085557,8.17,-1.31,19086
T,1085577,8.14,-1.31,19082
T,1085597,8.09,-1.59,19082
T,1085617,8.08,-1.84,19088
T,1085637,7.99,-1.72,19096
T,1085657,8.10,-1.14,19088
T,1085677,8.21,-1.39,19066
T,1085697,8.20,-1.72,19059
T,1085717,8.14,-2.38,19061
T,1085737,8.04,-2.80,19078
T,1085757,8.02,-2.41,19090
T,1085777,7.95,-1.87,19107
T,1085797,7.95,-0.87,19112
T,1085817,8.08,-0.50,19102
T,1085837,8.06,-0.09,19110
T,1085857,8.07,-0.59,19104
T,1085877,8.21,-0.86,19089
T,1085897,8.22,-1.39,19080
T,1085917,8.22,-1.29,19080
T,1085937,8.07,-1.39,19093
T,1085957,7.91,-1.15,19121
T,1085977,8.07,-0.36,19102
T,1085997,8.24,-0.36,19081
T,1086017,8.05,-0.74,19101
T,1086037,8.01,-1.03,19107
T,1086057,8.01,-0.79,19116
T,1086077,7.91,-0.60,19130
T,1086097,7.96,-0.23,19135
T,1086117,8.03,-0.07,19130
T,1086137,8.14,0.03,19118
T,1086157,8.12,-0.08,19117
T,1086177,8.15,-0.66,19106
T,1086197,8.05,-0.68,19123
T,1086217,7.98,-0.78,19139
T,1086237,8.02,-0.22,19142
T,1086257,8.11,0.05,19131
T,1086277,8.14,0.18,19128
T,1086297,8.13,0.33,19125
T,1086317,8.17,0.15,19122
T,1086337,7.97,0.53,19141
T,1086357,8.04,0.40,19131
T,1086377,8.11,0.63,19124
T,1086397,8.18,0.47,19116
T,1086417,8.20,0.28,19114
T,1086437,8.18,-0.12,19112
T,1086457,8.20,-0.46,19104
T,1086477,8.25,-0.49,19097
T,1086497,8.20,-0.93,19090
T,1086517,8.12,-0.97,19100
T,1086537,8.16,-1.38,19094
T,1086557,8.22,-1.74,19084
T,1086577,8.06,-1.95,19100
T,1086597,8.09,-1.58,19101
T,1086617,8.20,-1.95,19085
T,1086637,8.04,-2.35,19094
T,1086657,8.05,-2.53,19100
T,1086677,8.06,-2.51,19102
T,1086697,7.94,-1.89,19119
T,1086717,7.97,-1.73,19119
T,1086737,7.92,-1.08,19135
T,1086757,7.97,-0.61,19133
T,1086777,7.96,0.14,19142
T,1086797,8.13,0.51,19127
T,1086817,8.05,0.79,19135
T,1086837,8.06,0.94,19138
T,1086857,8.06,0.95,19141
T,1086877,8.02,1.08,19147
T,1086897,8.10,0.30,19135
