# raw CPAP telemetry
T,500657,8.61,-1.95,0
T,500677,8.69,-1.91,0
T,500697,8.77,-2.20,0
T,500717,8.75,-2.99,0
T,500737,8.72,-3.35,0
T,500757,8.67,-4.17,0
T,500777,8.64,-3.97,0
T,500797,8.65,-4.04,0
T,500817,8.78,-4.09,0
T,500837,8.75,-3.49,0
T,500857,8.73,-3.21,0
T,500877,8.80,-3.12,0
T,500897,8.65,-3.31,0
T,500917,8.66,-3.56,0
T,500937,8.69,-4.21,0
T,500957,8.72,-4.27,0
T,500977,8.72,-4.88,0
T,500997,8.61,-3.69,0
T,501017,8.65,-3.51,0
T,501037,8.69,-2.83,0
T,501057,8.69,-2.26,0
T,501077,8.75,-2.19,0
T,501097,8.71,-2.46,0
T,501117,8.65,-2.31,0
T,501137,8.76,-1.33,0
T,501157,8.60,-2.18,0
T,501177,8.81,-2.23,0
T,501197,8.74,-3.01,0
T,501217,8.67,-3.11,0
T,501237,8.69,-3.54,0
T,501257,8.68,-3.56,0
T,501277,8.66,-3.00,0
T,501297,8.73,-3.69,0
T,501317,8.78,-3.41,0
T,501337,8.71,-3.26,0
T,501357,8.64,-0.90,0
T,501377,8.70,-0.47,0
T,501397,8.70,-1.19,0
T,501417,8.78,-2.18,0
T,501437,8.75,-3.78,0
T,501457,8.61,-3.66,0
T,501477,8.66,-3.91,0
T,501497,8.71,-3.73,0
T,501517,8.80,-2.36,0
T,501537,8.70,-0.98,0
T,501557,8.79,0.07,0
T,501577,8.62,-0.66,0
T,501597,8.69,-0.24,0
T,501617,8.61,-0.93,0
T,501637,8.69,-1.11,0
T,501657,8.68,-1.55,0
T,501677,8.70,-1.70,0
T,501697,8.67,-2.40,0
T,501717,8.64,-1.65,0
T,501737,8.69,-1.70,0
T,501757,8.78,-1.21,0
T,501777,8.80,-1.24,0
T,501797,8.75,-2.20,0
T,501817,8.69,-2.12,0
T,501837,8.63,-2.52,0
T,501857,8.75,-2.10,0
T,501877,8.76,-2.10,0
T,501897,8.63,-1.86,0
T,501917,8.76,-2.01,0
T,501937,8.74,-1.81,0
T,501957,8.74,-1.67,0
T,501977,8.71,-1.66,0
T,501997,8.70,-2.36,0
T,502017,8.74,-2.62,0
T,502037,8.75,-3.41,0
T,502057,8.74,-3.84,0
T,502077,8.72,-4.17,0
T,502097,8.72,-4.25,0
T,502117,8.62,-4.26,0
T,502137,8.73,-3.85,0
T,502157,8.72,-3.86,0
T,502177,8.72,-3.76,0
T,502197,8.64,-4.36,0
T,502217,8.77,-4.25,0
T,502237,8.76,-4.05,0
T,502257,8.71,-4.06,0
T,502277,8.67,-4.18,0
T,502297,8.70,-4.35,0
T,502317,8.71,-4.42,0
T,502337,8.77,-2.99,0
T,502357,8.70,-3.38,0
T,502377,8.82,-2.72,0
T,502397,8.72,-3.60,0
T,502417,8.75,-3.61,0
T,502437,8.76,-4.16,0
T,502457,8.70,-4.34,0
T,502477,8.72,-4.57,0
T,502497,8.68,-4.19,0
T,502517,8.73,-3.66,0
T,502537,8.75,-3.22,0
T,502557,8.62,-1.50,0
T,502577,8.67,-0.81,0
T,502597,8.70,-0.24,0
T,502617,8.69,-1.59,0
T,502637,8.66,-1.46,0
T,502657,8.76,-1.61,0
T,502677,8.75,-1.50,0
T,502697,8.74,-1.68,0
T,502717,8.73,-1.39,0
T,502737,8.78,-1.06,0
T,502757,8.60,-1.13,0
T,502777,8.58,-1.57,0
T,502797,8.73,-2.14,0
T,502817,8.69,-0.06,0
T,502837,8.74,-0.70,0
T,502857,8.77,-1.57,0
T,502877,8.65,-2.02,0
T,502897,8.65,-2.61,0
T,502917,8.75,-1.52,0
T,502937,8.79,-1.04,0
T,502957,8.90,-0.88,0
T,502977,8.74,-0.54,0
T,502997,8.57,-1.21,0
T,503017,8.71,-1.66,0
T,503037,8.63,-1.86,0
T,503057,8.66,-2.16,0
T,503077,8.67,-1.64,0
T,503097,8.71,-2.10,0
T,503117,8.72,-1.72,0
T,503137,8.61,0.02,0
T,503157,8.68,0.73,0
T,503177,8.73,0.51,0
T,503197,8.69,-0.30,0
T,503217,8.63,-1.24,0
T,503237,8.70,-2.21,0
T,503257,8.66,-2.14,0
T,503277,8.73,-2.29,0
T,503297,8.80,-0.48,0
T,503317,8.79,0.12,0
T,503337,8.70,-0.35,0
T,503357,8.70,-0.94,0
T,503377,8.60,-1.08,0
T,503397,8.67,-1.46,0
T,503417,8.70,-2.69,0
T,503437,8.66,-2.71,0
T,503457,8.67,-2.88,0
T,503477,8.59,-2.22,0
T,503497,8.70,-1.46,0
T,503517,8.66,-0.93,0
T,503537,8.63,-1.58,0
T,503557,8.74,-2.26,0
T,503577,8.68,-1.86,0
T,503597,8.73,-0.51,0
T,503617,8.62,0.78,0
T,503637,8.69,-0.12,0
T,503657,8.72,-0.00,0
T,503677,8.67,-0.60,0
T,503697,8.69,-0.45,0
T,503717,8.66,-0.27,0
T,503737,8.71,-1.19,0
T,503757,8.78,-0.93,0
T,503777,8.80,-1.54,0
T,503797,8.77,-1.97,0
T,503817,8.71,-2.63,0
T,503837,8.59,-2.82,0
T,503857,8.73,-1.94,0
T,503877,8.72,0.31,0
T,503897,8.70,0.37,0
T,503917,8.66,-0.53,0
T,503937,8.65,-0.66,0
T,503957,8.77,-0.61,0
T,503977,8.71,1.22,0
T,503997,8.79,1.99,0
T,504017,8.68,2.84,0
T,504037,8.82,1.40,0
T,504057,8.68,1.69,0
T,504077,8.71,1.94,0
T,504097,8.65,1.33,0
T,504117,8.67,0.16,0
T,504137,8.73,0.52,0
T,504157,8.78,0.71,0
T,504177,8.67,0.06,0
T,504197,8.58,0.46,0
T,504217,8.71,-0.12,0
T,504237,8.70,-0.21,0
T,504257,8.65,-0.87,0
T,504277,8.74,-2.00,0
T,504297,8.71,-2.71,0
T,504317,8.66,-3.88,0
T,504337,8.67,-4.10,0
T,504357,8.71,-4.14,0
T,504377,8.69,-4.69,0
T,504397,8.78,-4.82,0
T,504417,8.69,-4.77,0
T,504437,8.75,-3.66,0
T,504457,8.69,-3.31,0
T,504477,8.71,-1.33,0
T,504497,8.77,-1.82,0
T,504517,8.70,-2.31,0
T,504537,8.67,-2.42,0
T,504557,8.73,-2.29,0
T,504577,8.69,-1.96,0
T,504597,8.71,-2.58,0
T,504617,8.66,-3.35,0
T,504637,8.72,-3.44,0
T,504657,8.61,-2.96,0
T,504677,8.74,-2.70,0
T,504697,8.68,-2.31,0
T,504717,8.62,-2.29,0
T,504737,8.71,-1.96,0
T,504757,8.64,-1.81,0
T,504777,8.73,-1.97,0
T,504797,8.69,-1.93,0
T,504817,8.73,-0.84,0
T,504837,8.59,0.98,0
T,504857,8.79,0.82,0
T,504877,8.73,0.70,0
T,504897,8.64,1.32,0
T,504917,8.71,0.96,0
T,504937,8.67,0.49,0
T,504957,8.73,0.04,0
T,504977,8.79,-0.12,0
T,504997,8.68,-0.92,0
T,505017,8.75,-1.45,0
T,505037,8.68,-2.10,0
T,505057,8.71,-1.73,0
T,505077,8.66,-2.21,0
T,505097,8.69,-1.90,0
T,505117,8.67,-1.54,0
T,505137,8.70,-2.45,0
T,505157,8.69,-2.57,0
T,505177,8.72,-2.45,0
T,505197,8.65,-2.37,0
T,505217,8.74,-3.09,0
T,505237,8.70,-2.24,0
T,505257,8.86,-2.63,0
T,505277,8.82,-1.96,0
T,505297,8.73,-1.98,0
T,505317,8.71,-1.34,0
T,505337,8.75,-0.80,0
T,505357,8.64,-1.39,0
T,505377,8.70,-1.13,0
T,505397,8.71,-1.21,0
T,505417,8.75,-1.35,0
T,505437,8.77,-1.74,0
T,505457,8.77,-2.31,0
T,505477,8.66,-2.11,0
T,505497,8.71,-1.18,0
T,505517,8.69,0.22,0
T,505537,8.80,-0.29,0
T,505557,8.83,0.04,0
T,505577,8.71,-0.73,0
T,505597,8.59,-1.08,0
T,505617,8.66,-1.06,0
T,505637,8.67,-1.79,0
T,505657,8.70,-1.71,0
T,505677,8.73,-1.23,0
T,505697,8.67,-1.16,0
T,505717,8.65,-0.68,0
T,505737,8.67,-1.16,0
T,505757,8.63,-1.34,0
T,505777,8.73,-0.42,0
T,505797,8.78,-0.48,0
T,505817,8.75,-1.58,0
T,505837,8.67,-2.25,0
T,505857,8.60,-3.03,0
T,505877,8.78,-2.26,0
T,505897,8.66,-2.33,0
T,505917,8.71,-2.40,0
T,505937,8.77,-3.02,0
T,505957,8.70,-1.92,0
T,505977,8.71,-1.04,0
T,505997,8.66,-1.77,0
T,506017,8.77,-1.90,0
T,506037,8.83,-2.37,0
T,506057,8.71,-1.62,0
T,506077,8.67,-1.51,0
T,506097,8.68,-0.82,0
T,506117,8.66,-0.75,0
T,506137,8.74,-0.69,0
T,506157,8.69,-0.58,0
T,506177,8.70,-1.34,0
T,506197,8.67,0.06,0
T,506217,8.69,-0.33,0
T,506237,8.71,0.32,0
T,506257,8.77,0.64,0
T,506277,8.64,0.15,0
T,506297,8.67,-0.47,0
T,506317,8.70,-1.61,0
T,506337,8.66,-0.83,0
T,506357,8.71,-1.40,0
T,506377,8.71,-1.18,0
T,506397,8.72,-0.43,0
T,506417,8.71,-1.36,0
T,506437,8.77,-1.38,0
T,506457,8.70,0.12,0
T,506477,8.63,2.37,0
T,506497,8.67,2.51,0
T,506517,8.68,1.92,0
T,506537,8.71,1.18,0
T,506557,8.73,1.40,0
T,506577,8.72,0.47,0
T,506597,8.63,-0.66,0
T,506617,8.73,-0.95,0
T,506637,8.79,-1.26,0
T,506657,8.78,-1.46,0
T,506677,8.70,-1.87,0
T,506697,8.77,0.31,0
T,506717,8.67,-0.22,0
T,506737,8.82,-0.17,0
T,506757,8.70,-0.92,0
T,506777,8.69,-0.41,0
T,506797,8.71,-0.78,0
T,506817,8.72,-0.19,0
T,506837,8.80,0.84,0
T,506857,8.76,0.78,0
T,506877,8.78,0.72,0
T,506897,8.66,0.97,0
T,506917,8.61,1.50,0
T,506937,8.70,0.93,0
T,506957,8.68,0.76,0
T,506977,8.77,-0.59,0
T,506997,8.71,-0.29,0
T,507017,8.59,-0.47,0
T,507037,8.75,-0.84,0
T,507057,8.65,-1.38,0
T,507077,8.69,-1.92,0
T,507097,8.67,-1.67,0
T,507117,8.77,-2.39,0
T,507137,8.68,-2.56,0
T,507157,8.64,-2.58,0
T,507177,8.70,-1.86,0
T,507197,8.70,-1.65,0
T,507217,8.81,-1.92,0
T,507237,8.71,-2.18,0
T,507257,8.81,-2.54,0
T,507277,8.78,-0.91,0
T,507297,8.60,-1.01,0
T,507317,8.66,-0.24,0
T,507337,8.64,-0.43,0
T,507357,8.81,-1.16,0
T,507377,8.74,-1.61,0
T,507397,8.67,-0.66,0
T,507417,8.61,0.89,0
T,507437,8.77,1.02,0
T,507457,8.71,2.19,0
T,507477,8.67,1.48,0
T,507497,8.65,1.82,0
T,507517,8.72,0.83,0
T,507537,8.67,2.41,0
T,507557,8.71,3.10,0
T,507577,8.68,4.01,0
T,507597,8.65,3.06,0
T,507617,8.73,2.94,0
T,507637,8.76,2.04,0
T,507657,8.78,2.30,0
R,507664,17500,18510,8.57
[507.664] I [BLR] set speed 17500 rpm, ramp=0 ms
T,507677,8.65,2.44,0
T,507697,8.38,1.13,0
T,507717,8.30,1.00,0
T,507737,8.18,0.45,0
T,507757,8.04,1.61,0
T,507777,8.00,1.45,0
T,507797,7.97,2.48,0
T,507817,7.90,3.02,0
T,507837,7.86,2.11,0
T,507857,7.84,2.38,0
T,507877,7.87,2.23,0
T,507897,7.81,2.42,0
T,507917,7.83,1.68,0
T,507937,7.81,3.90,0
T,507957,7.81,3.45,0
T,507977,7.80,4.25,0
T,507997,7.74,3.69,0
T,508017,7.75,4.98,0
T,508037,7.78,4.45,0
T,508057,7.70,4.46,0
T,508077,7.74,3.61,0
T,508097,7.70,4.24,0
T,508117,7.76,3.90,0
T,508137,7.77,4.05,0
T,508157,7.69,3.41,0
T,508177,7.74,2.24,0
T,508197,7.75,1.60,0
T,508217,7.79,0.51,0
T,508237,7.80,1.93,0
T,508257,7.78,1.81,0
T,508277,7.68,2.86,0
T,508297,7.70,2.44,0
T,508317,7.67,1.97,0
T,508337,7.75,2.58,0
T,508357,7.67,1.84,0
T,508377,7.72,1.87,0
T,508397,7.71,1.09,0
T,508417,7.65,0.72,0
T,508437,7.74,0.41,0
T,508457,7.84,0.70,0
T,508477,7.73,-0.10,0
T,508497,7.66,-0.55,0
T,508517,7.74,-0.32,0
T,508537,7.78,-0.63,0
T,508557,7.69,0.87,0
T,508577,7.65,0.35,0
T,508597,7.79,-0.06,0
T,508617,7.80,-0.65,0
T,508637,7.79,-0.94,0
T,508657,7.75,-0.56,0
T,508677,7.80,-0.31,0
T,508697,7.76,-0.11,0
T,508717,7.84,-0.22,0
T,508737,7.70,0.28,0
T,508757,7.79,-0.05,0
T,508777,7.82,0.15,0
T,508797,7.73,0.75,0
T,508817,7.81,0.37,0
T,508837,7.81,0.93,0
T,508857,7.70,0.92,0
T,508877,7.81,0.40,0
T,508897,7.79,0.01,0
T,508917,7.80,1.17,0
T,508937,7.72,1.83,0
T,508957,7.69,1.80,0
T,508977,7.73,1.93,0
T,508997,7.70,1.45,0
T,509017,7.74,3.27,0
T,509037,7.73,3.10,0
T,509057,7.81,2.41,0
T,509077,7.73,1.44,0
T,509097,7.79,1.46,0
T,509117,7.72,0.85,0
T,509137,7.83,0.51,0
T,509157,7.79,1.05,0
T,509177,7.79,0.80,0
T,509197,7.76,0.64,0
T,509217,7.71,0.77,0
T,509237,7.68,-0.03,0
T,509257,7.84,-0.58,0
T,509277,7.80,-0.46,0
T,509297,7.76,-0.28,0
T,509317,7.67,-0.63,0
T,509337,7.73,-0.47,0
T,509357,7.77,-0.86,0
T,509377,7.86,0.44,0
T,509397,7.76,0.45,0
T,509417,7.71,1.45,0
T,509437,7.69,1.46,0
T,509457,7.78,3.02,0
T,509477,7.89,3.09,0
T,509497,7.84,2.51,0
T,509517,7.80,2.67,0
T,509537,7.74,2.41,0
T,509557,7.67,2.44,0
T,509577,7.76,1.79,0
T,509597,7.73,1.53,0
T,509617,7.73,1.46,0
T,509637,7.77,3.56,0
T,509657,7.75,4.79,0
T,509677,7.78,5.98,0
T,509697,7.80,5.45,0
T,509717,7.83,5.96,0
T,509737,7.80,4.68,0
T,509757,7.84,3.85,0
T,509777,7.70,3.00,0
T,509797,7.76,1.77,0
T,509817,7.83,2.74,0
T,509837,7.72,2.00,0
T,509857,7.84,2.59,0
T,509877,7.83,1.93,0
T,509897,7.82,2.51,0
T,509917,7.86,1.69,0
T,509937,7.82,3.13,0
T,509957,7.80,2.41,0
T,509977,7.74,2.77,0
T,509997,7.80,1.56,0
T,510017,7.80,2.44,0
T,510037,7.80,2.57,0
T,510057,7.67,1.47,0
T,510077,7.76,1.26,0
T,510097,7.75,0.55,0
T,510117,7.75,1.59,0
T,510137,7.81,1.22,0
T,510157,7.71,1.90,0
T,510177,7.82,1.25,0
T,510197,7.87,0.62,0
T,510217,7.82,0.28,0
T,510237,7.78,1.18,0
T,510257,7.81,1.13,0
T,510277,7.75,0.51,0
T,510297,7.80,-0.04,0
T,510317,7.75,-0.56,0
T,510337,7.77,-0.36,0
T,510357,7.75,-0.54,0
T,510377,7.82,1.11,0
T,510397,7.79,1.38,0
T,510417,7.79,0.60,0
T,510437,7.79,0.19,0
T,510457,7.76,-0.30,0
T,510477,7.74,1.57,0
T,510497,7.75,1.61,0
T,510517,7.79,2.73,0
T,510537,7.82,2.39,0
T,510557,7.71,2.80,0
T,510577,7.79,3.00,0
T,510597,7.73,3.24,0
T,510617,7.79,2.98,0
T,510637,7.72,2.67,0
T,510657,7.78,3.65,0
T,510677,7.80,3.06,0
T,510697,7.80,3.05,0
T,510717,7.77,3.81,0
T,510737,7.78,5.29,0
T,510757,7.82,5.89,0
T,510777,7.75,5.84,0
T,510797,7.77,6.24,0
T,510817,7.76,4.91,0
T,510837,7.74,4.27,0
T,510857,7.78,3.46,0
T,510877,7.77,4.64,0
T,510897,7.71,3.47,0
T,510917,7.74,2.19,0
T,510937,7.71,1.91,0
T,510957,7.76,1.32,0
T,510977,7.76,1.18,0
T,510997,7.66,0.59,0
T,511017,7.74,1.46,0
T,511037,7.71,0.47,0
T,511057,7.81,0.94,0
T,511077,7.76,1.61,0
T,511097,7.76,2.37,0
T,511117,7.79,1.87,0
T,511137,7.71,1.31,0
T,511157,7.82,2.70,0
T,511177,7.75,1.98,0
T,511197,7.80,1.51,0
T,511217,7.73,0.74,0
T,511237,7.75,1.92,0
T,511257,7.74,1.50,0
T,511277,7.85,1.54,0
T,511297,7.80,2.03,0
T,511317,7.79,1.38,0
T,511337,7.80,2.28,0
T,511357,7.81,2.08,0
T,511377,7.76,2.50,0
T,511397,7.75,1.56,0
T,511417,7.82,1.06,0
T,511437,7.79,1.37,0
T,511457,7.80,0.81,0
T,511477,7.76,0.95,0
T,511497,7.72,0.76,0
T,511517,7.70,0.87,0
T,511537,7.78,0.72,0
T,511557,7.84,1.05,0
T,511577,7.83,1.81,0
T,511597,7.72,1.85,0
T,511617,7.78,1.61,0
T,511637,7.77,1.18,0
T,511657,7.80,0.95,0
T,511677,7.75,0.75,0
T,511697,7.77,0.95,0
T,511717,7.78,1.67,0
T,511737,7.76,3.43,0
T,511757,7.71,4.10,0
T,511777,7.79,4.38,0
T,511797,7.84,3.68,0
T,511817,7.85,2.97,0
T,511837,7.81,2.39,0
T,511857,7.88,1.63,0
T,511877,7.69,2.03,0
T,511897,7.80,1.19,0
T,511917,7.78,2.27,0
T,511937,7.85,2.04,0
T,511957,7.79,2.69,0
T,511977,7.75,2.88,0
T,511997,7.86,2.12,0
T,512017,7.76,1.20,0
T,512037,7.76,0.67,0
T,512057,7.84,2.47,0
T,512077,7.81,1.96,0
T,512097,7.85,3.21,0
T,512117,7.78,3.16,0
T,512137,7.79,3.17,0
T,512157,7.72,2.06,0
T,512177,7.75,1.55,0
T,512197,7.81,1.48,0
T,512217,7.85,2.07,0
T,512237,7.77,3.12,0
T,512257,7.81,1.98,0
T,512277,7.82,1.92,0
R,512291,20500,17502,7.80
T,512297,7.88,1.32,0
[512.291] I [BLR] set speed 20500 rpm, ramp=0 ms
T,512317,8.27,1.32,0
T,512337,8.69,0.19,0
T,512357,8.86,0.80,0
T,512377,9.24,-0.69,0
T,512397,9.36,-1.25,0
T,512417,9.58,-2.18,0
T,512437,9.60,-2.55,0
T,512457,9.66,-3.90,0
T,512477,9.88,-4.36,0
T,512497,9.80,-4.82,0
T,512517,9.94,-5.71,0
T,512537,9.88,-7.02,0
T,512557,9.93,-7.64,0
T,512577,9.94,-6.68,0
T,512597,10.02,-7.19,0
T,512617,10.03,-7.42,0
T,512637,10.12,-7.42,0
T,512657,10.09,-7.34,0
T,512677,10.14,-6.51,0
T,512697,10.19,-6.40,0
T,512717,10.01,-6.08,0
T,512737,10.14,-5.80,0
T,512757,10.23,-6.46,0
T,512777,10.26,-7.33,0
T,512797,10.31,-5.48,0
T,512817,10.18,-5.54,0
T,512837,10.11,-6.30,0
T,512857,10.30,-5.61,0
T,512877,10.23,-5.73,0
T,512897,10.23,-6.17,0
T,512917,10.23,-7.37,0
T,512937,10.37,-7.67,0
T,512957,10.26,-8.06,0
T,512977,10.21,-7.47,0
T,512997,10.45,-7.96,0
T,513017,10.43,-7.40,0
T,513037,10.19,-7.48,0
T,513057,10.32,-6.98,0
T,513077,10.30,-6.84,0
T,513097,10.25,-7.61,0
T,513117,10.35,-7.43,0
T,513137,10.47,-7.28,0
T,513157,10.37,-7.32,0
T,513177,10.37,-7.15,0
T,513197,10.47,-7.30,0
T,513217,10.42,-7.24,0
T,513237,10.40,-7.44,0
T,513257,10.42,-6.32,0
T,513277,10.44,-6.32,0
T,513297,10.47,-5.80,0
T,513317,10.43,-6.08,0
T,513337,10.41,-7.13,0
T,513357,10.43,-7.64,0
T,513377,10.40,-7.78,0
T,513397,10.31,-7.85,0
T,513417,10.46,-7.85,0
T,513437,10.44,-7.79,0
T,513457,10.37,-7.82,0
T,513477,10.50,-7.46,0
T,513497,10.38,-7.45,0
T,513517,10.47,-7.80,0
T,513537,10.42,-7.75,0
T,513557,10.51,-7.80,0
T,513577,10.51,-8.27,0
T,513597,10.45,-8.50,0
T,513617,10.42,-8.10,0
T,513637,10.64,-8.06,0
T,513657,10.60,-7.94,0
T,513677,10.55,-8.11,0
T,513697,10.44,-8.32,0
T,513717,10.50,-8.70,0
T,513737,10.65,-8.80,0
T,513757,10.61,-6.58,0
T,513777,10.54,-6.55,0
T,513797,10.66,-5.94,0
T,513817,10.52,-6.14,0
T,513837,10.55,-6.53,0
T,513857,10.51,-6.19,0
T,513877,10.61,-6.92,0
T,513897,10.63,-7.51,0
T,513917,10.70,-7.88,0
T,513937,10.63,-8.07,0
T,513957,10.55,-8.44,0
T,513977,10.54,-9.14,0
T,513997,10.59,-9.39,0
T,514017,10.76,-9.63,0
T,514037,10.61,-9.61,0
T,514057,10.48,-8.92,0
T,514077,10.61,-8.57,0
T,514097,10.55,-7.91,0
T,514117,10.63,-6.34,0
T,514137,10.65,-6.64,0
T,514157,10.61,-6.77,0
T,514177,10.56,-7.06,0
T,514197,10.67,-7.34,0
T,514217,10.69,-7.08,0
T,514237,10.63,-7.78,0
T,514257,10.66,-7.20,0
T,514277,10.62,-7.54,0
T,514297,10.56,-7.93,0
T,514317,10.74,-7.89,0
T,514337,10.64,-7.62,0
T,514357,10.53,-7.69,0
T,514377,10.50,-7.74,0
T,514397,10.57,-7.54,0
T,514417,10.74,-7.95,0
T,514437,10.75,-8.86,0
T,514457,10.70,-9.22,0
T,514477,10.72,-9.45,0
T,514497,10.58,-8.62,0
T,514517,10.70,-8.25,0
T,514537,10.63,-5.74,0
T,514557,10.82,-6.89,0
T,514577,10.81,-7.01,0
T,514597,10.71,-7.22,0
T,514617,10.56,-5.87,0
T,514637,10.68,-5.91,0
T,514657,10.64,-6.95,0
T,514677,10.72,-6.78,0
T,514697,10.75,-6.77,0
T,514717,10.65,-6.15,0
T,514737,10.61,-6.70,0
T,514757,10.64,-6.72,0
T,514777,10.71,-7.12,0
T,514797,10.57,-7.86,0
T,514817,10.70,-7.38,0
T,514837,10.58,-7.45,0
T,514857,10.61,-7.57,0
T,514877,10.69,-8.13,0
T,514897,10.69,-8.39,0
T,514917,10.61,-8.72,0
T,514937,10.60,-8.76,0
T,514957,10.60,-8.84,0
T,514977,10.72,-8.84,0
T,514997,10.62,-8.07,0
T,515017,10.84,-7.02,0
T,515037,10.69,-6.52,0
T,515057,10.63,-7.02,0
T,515077,10.69,-5.56,0
T,515097,10.63,-5.68,0
T,515117,10.73,-5.42,0
T,515137,10.67,-5.95,0
T,515157,10.61,-6.12,0
T,515177,10.69,-6.47,0
T,515197,10.64,-7.01,0
T,515217,10.72,-7.32,0
T,515237,10.60,-8.32,0
T,515257,10.74,-7.49,0
T,515277,10.71,-7.28,0
T,515297,10.72,-6.69,0
T,515317,10.54,-6.77,0
T,515337,10.69,-6.08,0
T,515357,10.79,-4.97,0
T,515377,10.69,-5.76,0
T,515397,10.67,-6.15,0
T,515417,10.69,-6.83,0
T,515437,10.74,-5.03,0
T,515457,10.71,-4.29,0
T,515477,10.81,-3.26,0
T,515497,10.75,-3.85,0
T,515517,10.70,-5.21,0
T,515537,10.72,-5.07,0
T,515557,10.75,-5.72,0
T,515577,10.77,-6.18,0
T,515597,10.80,-6.17,0
T,515617,10.71,-5.35,0
T,515637,10.68,-5.54,0
T,515657,10.62,-5.98,0
T,515677,10.57,-6.16,0
T,515697,10.58,-6.34,0
T,515717,10.77,-3.48,0
T,515737,10.79,-4.63,0
T,515757,10.68,-4.90,0
T,515777,10.60,-4.98,0
T,515797,10.66,-4.56,0
T,515817,10.68,-3.57,0
T,515837,10.71,-3.21,0
T,515857,10.76,-4.01,0
T,515877,10.73,-4.21,0
T,515897,10.65,-4.47,0
T,515917,10.64,-5.45,0
T,515937,10.70,-4.27,0
T,515957,10.75,-4.91,0
T,515977,10.88,-5.53,0
T,515997,10.62,-7.02,0
T,516017,10.57,-6.65,0
T,516037,10.60,-5.33,0
T,516057,10.81,-4.83,0
T,516077,10.72,-5.53,0
T,516097,10.72,-6.59,0
T,516117,10.68,-6.83,0
T,516137,10.65,-7.38,0
T,516157,10.61,-7.70,0
T,516177,10.77,-7.77,0
T,516197,10.82,-7.45,0
T,516217,10.68,-7.75,0
T,516237,10.72,-8.18,0
T,516257,10.65,-8.30,0
T,516277,10.67,-8.58,0
T,516297,10.74,-6.94,0
T,516317,10.82,-6.94,0
T,516337,10.70,-6.89,0
T,516357,10.70,-6.72,0
T,516377,10.70,-5.53,0
T,516397,10.60,-5.83,0
T,516417,10.83,-5.18,0
T,516437,10.89,-4.61,0
T,516457,10.81,-3.57,0
T,516477,10.66,-3.81,0
T,516497,10.65,-4.18,0
R,516501,22500,20502,10.65
[516.501] I [BLR] set speed 22500 rpm, ramp=0 ms
T,516517,10.93,-4.89,0
T,516537,11.38,-5.18,0
T,516557,11.81,-5.60,0
T,516577,12.20,-7.34,0
T,516597,12.34,-7.91,0
T,516617,12.47,-7.89,0
T,516637,12.68,-7.70,0
T,516657,12.65,-7.86,0
T,516677,12.87,-8.44,0
T,516697,12.89,-9.38,0
T,516717,12.84,-10.16,0
T,516737,12.97,-10.41,0
T,516757,13.16,-11.14,0
T,516777,12.89,-13.14,0
T,516797,12.99,-14.59,0
T,516817,13.11,-14.75,0
T,516837,12.95,-13.78,0
T,516857,12.93,-13.41,0
T,516877,12.94,-12.90,0
T,516897,12.79,-12.04,0
T,516917,12.76,-10.66,0
T,516937,13.11,-10.87,0
T,516957,13.33,-11.13,0
T,516977,13.12,-12.31,0
T,516997,12.92,-13.56,0
T,517017,12.75,-14.56,0
T,517037,13.07,-15.09,0
T,517057,13.12,-15.39,0
T,517077,13.09,-15.67,0
T,517097,13.08,-15.17,0
T,517117,12.92,-15.16,0
T,517137,13.11,-15.30,0
T,517157,12.83,-15.59,0
T,517177,13.08,-15.14,0
T,517197,13.03,-14.45,0
T,517217,13.08,-14.56,0
T,517237,12.87,-14.49,0
T,517257,13.07,-14.36,0
T,517277,13.01,-14.89,0
T,517297,12.88,-15.43,0
T,517317,12.87,-14.72,0
T,517337,13.01,-14.48,0
T,517357,12.92,-14.94,0
T,517377,13.04,-14.28,0
T,517397,13.06,-13.64,0
T,517417,12.90,-13.51,0
T,517437,12.88,-13.04,0
T,517457,13.08,-12.64,0
T,517477,12.96,-13.09,0
T,517497,12.89,-13.48,0
T,517517,12.92,-13.93,0
T,517537,13.17,-14.87,0
T,517557,12.93,-14.32,0
T,517577,12.86,-14.26,0
T,517597,12.95,-14.50,0
T,517617,12.95,-14.37,0
T,517637,13.00,-13.98,0
T,517657,13.01,-13.80,0
T,517677,12.88,-14.12,0
T,517697,13.20,-13.48,0
T,517717,12.93,-14.14,0
T,517737,12.84,-13.19,0
T,517757,13.03,-13.88,0
T,517777,12.99,-13.37,0
T,517797,12.97,-13.41,0
T,517817,12.80,-12.56,0
T,517837,13.06,-12.33,0
T,517857,12.91,-12.05,0
T,517877,13.00,-12.16,0
T,517897,13.05,-12.34,0
T,517917,12.92,-12.05,0
T,517937,12.80,-12.19,0
T,517957,13.04,-11.53,0
T,517977,12.97,-11.76,0
T,517997,12.96,-11.21,0
T,518017,12.98,-11.76,0
T,518037,12.94,-12.36,0
T,518057,12.94,-12.02,0
T,518077,12.90,-12.11,0
T,518097,12.95,-11.78,0
T,518117,13.06,-11.63,0
T,518137,12.94,-11.11,0
T,518157,12.95,-10.64,0
T,518177,13.01,-9.47,0
T,518197,12.99,-9.15,0
T,518217,12.94,-8.87,0
T,518237,13.05,-9.26,0
T,518257,13.07,-10.23,0
T,518277,12.98,-10.50,0
